len
115
115
115
71
38
65
58
66
64
64
71
71
68
72
66
71
71
72
71
71
71
71
71
71
71
71
71
72
72
71
71
72
66
72
71
64
45
63
61
72
59
59
59
59
59
59
115
115
115
115
115
115
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
51
51
71
56
56
56
56
56
56
56
56
56
51
70
51
69
50
51
71
51
51
69
49
49
72
72
72
56
42
68
68
68
68
67
68
68
68
67
68
67
68
67
66
67
67
72
72
72
71
72
72
73
73
72
68
68
67
67
67
66
67
66
66
66
66
66
67
68
68
68
73
73
73
73
73
73
73
73
73
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
73
73
73
73
73
72
73
73
72
73
73
73
56
56
56
50
51
51
50
51
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
71
71
71
101
111
111
111
111
111
102
101
102
102
101
111
111
111
111
101
102
102
102
101
115
115
115
115
115
115
115
115
115
115
115
115
115
113
115
45
51
70
51
51
50
71
71
59
72
59
72
59
59
59
72
59
59
72
59
59
59
59
72
59
59
72
72
59
59
72
72
72
72
72
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
111
111
111
115
115
115
68
68
102
101
102
101
102
115
115
115
115
115
115
115
115
115
115
115
115
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
71
71
71
71
71
115
115
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
65
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
111
111
111
72
72
72
72
72
72
72
72
72
72
73
73
72
73
73
50
50
64
51
51
70
73
73
73
73
72
73
72
73
73
72
72
72
73
73
72
72
71
72
72
72
72
72
72
72
72
72
72
72
71
72
72
72
72
72
72
71
72
71
72
72
72
72
72
72
50
49
49
72
72
72
73
73
73
72
72
72
73
73
73
73
70
72
66
111
111
111
111
111
111
69
69
69
111
111
111
62
61
62
62
61
62
68
66
68
62
68
66
111
111
111
111
111
111
111
111
111
111
111
111
111
111
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
72
67
72
111
111
111
115
115
115
115
115
115
70
69
70
115
115
115
115
115
115
59
58
59
58
59
115
115
115
115
115
115
115
115
115
43
43
44
42
36
36
36
68
67
68
67
65
67
68
67
68
51
51
51
51
50
51
51
52
46
45
50
50
52
46
36
52
52
52
52
52
31
41
49
51
51
52
50
51
70
51
51
71
50
49
69
51
50
50
51
70
51
51
70
51
51
70
51
51
70
61
51
50
71
50
50
71
51
51
71
51
51
71
50
50
69
67
70
71
66
70
71
71
71
71
71
70
60
53
53
54
60
60
60
60
59
59
60
60
60
60
60
60
59
60
60
60
69
60
59
70
61
60
70
71
71
71
62
72
72
71
67
66
71
72
61
72
72
72
51
51
50
51
51
50
51
51
49
50
50
51
51
50
51
50
50
71
51
51
51
51
51
51
51
69
50
50
71
50
51
51
51
50
50
51
70
51
51
51
51
51
51
51
51
50
51
50
50
50
72
71
72
72
72
72
71
71
71
56
56
56
51
50
51
51
51
51
51
73
73
115
115
115
115
115
115
115
115
115
115
115
115
70
71
71
62
72
69
62
71
72
72
72
71
70
72
71
71
71
71
71
71
71
71
71
71
71
69
72
72
72
59
72
72
66
72
70
71
50
72
59
59
72
59
59
72
59
59
115
115
115
115
115
115
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
73
72
72
71
71
51
51
56
56
56
56
56
56
56
56
51
51
71
50
50
70
51
51
71
49
50
70
69
50
72
72
72
68
68
68
68
68
68
68
68
68
67
68
67
67
66
67
67
72
72
73
72
72
72
73
73
73
68
67
67
67
67
68
66
66
66
67
67
67
67
67
67
68
67
73
73
73
72
73
73
73
73
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
50
50
56
56
56
73
73
73
73
72
73
69
73
73
73
73
73
56
56
56
56
71
50
51
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
71
71
71
101
102
111
111
111
111
111
111
101
101
102
102
111
111
111
111
101
102
101
101
102
101
115
115
115
115
115
115
115
115
115
115
110
115
115
115
115
51
51
50
51
51
50
71
71
71
59
58
72
59
72
59
59
59
72
72
59
59
72
59
59
59
59
72
59
59
72
72
59
59
72
72
72
72
72
72
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
111
111
111
115
115
115
67
68
68
102
101
102
101
102
101
115
115
115
115
115
115
115
115
115
115
115
115
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
71
71
71
71
71
115
115
115
115
115
115
105
106
105
106
72
72
72
70
71
71
71
71
72
70
70
71
105
106
105
106
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
111
111
111
72
72
72
72
72
72
72
72
71
73
73
73
73
72
50
50
51
51
73
73
73
73
73
71
73
72
73
71
73
73
73
72
71
71
72
72
71
72
72
72
71
71
72
72
72
72
72
72
71
72
71
72
72
72
72
72
72
50
50
49
72
72
72
73
72
73
71
72
72
73
73
73
72
111
111
111
111
111
111
69
111
111
111
62
61
61
61
62
61
68
61
68
67
68
62
111
111
111
111
111
111
111
111
111
111
111
111
111
111
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
72
72
111
111
111
115
115
115
115
115
115
70
65
70
115
116
115
115
115
58
58
58
58
115
115
115
115
115
115
115
115
115
43
44
38
44
36
36
36
67
68
68
59
67
68
66
68
67
51
51
51
51
51
51
27
51
50
50
52
27
52
48
50
52
51
52
47
46
40
50
52
51
47
50
49
50
51
51
51
50
50
50
51
51
50
51
51
51
50
51
50
50
51
51
51
50
51
50
51
50
49
50
51
51
51
51
51
51
49
50
50
70
70
71
71
70
70
70
71
71
71
71
71
72
71
59
60
69
54
69
59
60
70
60
60
70
60
69
60
60
70
60
60
70
59
71
70
71
67
71
67
71
71
71
71
72
72
71
71
71
51
71
51
71
51
70
50
71
51
69
50
51
69
50
51
71
51
51
50
70
50
50
70
51
51
71
51
69
50
51
70
51
70
51
51
70
50
51
70
51
51
50
45
50
72
72
71
72
72
72
72
72
72
52
52
55
71
51
71
51
51
71
51
73
73
73
110
78
75
115
115
115
115
115
115
115
115
115
61
61
70
71
71
71
71
71
72
70
50
71
72
71
71
71
71
71
71
71
71
70
72
71
65
67
71
65
70
72
70
71
71
47
71
66
72
59
72
59
59
72
59
59
115
115
115
115
115
115
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
67
72
72
71
66
70
51
56
56
56
56
56
56
56
56
56
56
51
51
50
50
50
51
51
51
51
50
50
49
49
69
72
72
72
68
68
68
68
68
67
67
68
68
68
67
68
68
68
67
67
67
67
73
73
73
72
72
71
72
73
73
68
67
67
68
68
68
67
67
67
67
66
67
66
67
67
67
68
68
68
72
73
73
73
73
73
73
72
73
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
73
73
73
73
73
73
73
73
73
73
73
56
56
56
51
71
51
71
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
71
71
71
101
102
101
111
111
111
111
111
111
101
101
101
101
111
111
111
102
101
102
102
101
115
115
115
115
115
105
115
115
115
115
115
115
115
115
115
71
51
51
51
51
71
71
71
59
59
72
59
72
59
59
72
59
59
72
59
59
59
59
72
59
59
72
72
59
59
72
72
72
72
72
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
111
111
111
115
115
115
68
67
67
101
91
102
102
101
115
115
115
115
115
115
115
115
115
115
115
115
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
71
71
71
115
115
115
115
115
115
105
106
105
105
106
106
72
72
72
72
72
72
72
72
72
72
72
72
71
72
72
105
106
106
105
106
105
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
111
111
111
72
72
72
72
72
72
71
72
72
73
72
73
73
73
73
73
50
70
50
50
71
51
73
73
73
73
73
72
71
73
73
73
72
72
73
73
73
72
72
71
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
71
72
72
72
72
72
72
49
50
50
50
72
71
72
73
73
73
71
72
71
73
73
73
73
73
57
111
111
111
111
111
111
69
69
111
111
111
62
61
62
61
68
67
68
111
111
111
111
111
111
111
111
111
111
111
111
111
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
67
67
72
111
111
111
115
115
115
115
115
115
70
68
115
115
115
115
115
59
58
58
58
115
115
115
115
115
115
115
115
115
114
115
115
114
115
113
114
72
44
44
43
36
36
36
66
68
67
62
68
67
68
67
51
51
44
51
51
51
52
52
51
51
52
47
47
52
40
52
52
37
49
43
71
51
51
70
51
50
70
50
50
70
50
51
71
51
51
71
51
51
71
50
51
71
51
51
50
50
69
50
50
70
51
51
71
51
50
70
50
50
70
61
70
71
71
71
60
60
59
59
60
69
60
60
60
69
60
60
70
60
60
69
60
60
70
71
71
71
72
67
71
71
72
71
72
72
57
66
51
51
71
51
51
70
51
51
70
49
50
69
51
51
70
50
50
70
51
51
51
70
51
70
50
50
69
50
51
71
51
50
70
50
50
69
51
71
51
71
51
51
71
51
51
71
51
50
50
50
72
72
71
72
72
72
71
72
72
52
56
56
56
55
51
51
71
51
51
52
51
51
70
73
73
115
115
115
115
115
115
115
115
115
115
115
115
71
71
72
72
66
71
71
66
71
72
69
65
71
71
71
71
71
71
72
72
71
71
71
72
67
72
71
65
46
72
69
54
72
70
58
71
72
71
71
58
59
72
59
72
59
59
72
59
59
115
115
115
115
115
115
115
115
115
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
67
72
70
71
71
115
51
51
71
56
56
56
56
56
56
56
56
56
56
53
70
51
51
69
50
49
51
51
69
50
50
49
49
49
72
72
72
68
67
68
68
67
68
67
68
68
68
67
67
67
67
67
73
73
73
72
72
72
73
73
73
68
68
68
66
67
67
67
67
67
67
67
67
66
66
67
68
68
73
73
73
73
73
73
73
73
73
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
73
72
73
73
72
73
73
73
56
56
56
51
51
70
51
51
51
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
71
71
71
102
101
102
111
111
111
111
111
102
102
101
111
111
111
101
101
102
101
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
96
97
50
70
51
51
51
51
71
71
71
59
59
72
59
59
72
72
59
59
72
59
59
72
59
59
59
72
59
59
72
72
59
59
72
72
72
72
72
72
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
111
111
111
115
115
115
68
68
68
101
102
101
102
101
102
101
115
115
115
115
115
115
115
115
115
115
115
115
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
71
71
71
115
115
115
115
115
115
115
106
105
106
105
105
106
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
100
99
99
99
101
98
98
94
99
99
100
99
98
99
100
105
106
105
105
106
105
71
70
56
56
56
56
56
56
56
56
72
72
72
72
72
72
72
72
72
66
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
111
111
111
69
72
72
72
72
72
72
72
72
72
73
73
73
73
72
73
50
50
69
51
51
70
73
73
73
73
73
73
73
73
73
73
73
73
72
73
73
72
72
72
72
72
72
72
72
72
72
72
72
71
72
72
72
72
72
72
72
72
72
72
72
71
72
50
50
50
72
72
72
73
73
73
72
72
72
72
73
73
73
73
73
111
111
111
111
111
111
69
68
69
111
111
111
67
50
50
50
50
50
34
34
34
34
111
111
111
111
111
111
111
111
111
109
111
111
111
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
67
72
72
111
111
111
115
115
115
115
115
115
34
70
70
115
115
115
115
115
59
58
59
58
59
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
111
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
65
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
65
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
34
33
36
36
36
67
68
68
68
40
51
51
50
51
52
48
50
51
51
42
52
52
50
52
52
42
50
70
50
51
71
51
50
69
51
71
51
51
70
50
51
70
51
51
71
51
51
70
51
61
51
50
70
50
51
71
51
51
69
49
50
50
70
71
71
70
71
71
71
71
59
60
70
60
60
60
60
60
60
60
60
59
60
59
60
71
71
71
72
71
71
71
71
71
72
66
72
51
51
51
51
51
51
51
51
50
50
50
50
51
51
51
50
50
50
51
51
51
51
51
51
51
51
51
50
50
50
51
51
51
51
51
51
50
50
50
51
51
51
50
51
71
51
51
70
51
51
51
51
50
50
50
72
72
72
72
72
72
72
72
72
55
55
52
51
50
51
51
51
50
50
51
51
73
73
73
115
115
115
115
115
115
115
115
115
115
115
115
66
70
72
72
71
71
71
69
71
71
71
71
71
71
71
72
72
72
71
71
71
70
72
71
56
70
70
61
68
71
68
72
69
71
71
69
59
72
59
72
59
59
72
59
59
115
115
115
115
115
115
115
115
115
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
71
71
72
71
72
71
68
71
115
115
115
51
51
51
56
56
56
56
56
56
56
56
51
71
51
49
70
50
51
71
51
70
50
69
49
50
72
72
72
68
68
67
67
68
68
68
67
68
68
67
68
66
67
66
73
73
73
72
72
72
73
73
73
67
68
67
66
66
66
67
67
67
67
67
67
67
67
67
68
67
67
73
73
72
73
73
73
73
73
73
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
73
73
72
72
73
73
56
56
56
51
51
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
71
71
101
102
101
111
111
111
101
102
101
111
111
111
102
101
102
101
102
101
111
115
115
115
115
115
115
115
115
115
115
115
115
109
115
115
51
51
51
51
71
71
71
59
59
72
59
72
72
59
59
72
59
59
72
59
59
59
59
72
59
59
72
72
59
59
72
72
72
72
72
72
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
111
111
111
115
115
115
68
68
68
101
102
101
102
101
115
115
115
115
115
115
115
115
115
115
115
115
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
71
71
71
115
115
115
115
115
115
105
106
105
105
106
106
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
93
99
99
100
100
69
100
99
100
99
98
99
100
101
100
106
105
106
106
105
106
51
51
51
51
51
50
51
50
50
51
50
51
71
51
70
50
50
50
50
70
50
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
72
72
114
114
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
111
111
111
72
72
72
72
72
72
72
72
72
73
72
73
73
73
50
50
50
51
50
51
73
73
73
73
73
73
73
73
72
73
73
73
73
73
72
72
72
72
72
72
72
72
72
71
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
50
50
51
72
72
72
72
73
73
72
71
72
72
73
73
72
111
111
111
111
111
111
111
69
69
69
111
111
111
61
49
50
50
51
50
51
34
34
34
34
34
34
34
34
111
111
111
111
111
111
111
111
111
111
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
72
111
111
111
115
115
115
115
115
115
70
70
70
115
115
115
115
115
115
58
59
59
58
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
114
114
115
114
114
114
115
115
111
115
115
112
91
75
94
99
88
36
36
36
51
51
51
42
42
31
50
47
47
36
51
51
70
51
51
51
51
51
51
71
51
51
71
51
51
70
50
51
71
51
50
50
51
51
71
50
71
50
50
70
70
71
70
70
71
66
71
66
60
60
60
69
60
60
70
60
59
70
60
60
71
71
71
72
67
71
66
71
70
51
51
71
51
51
71
51
51
70
50
50
71
51
51
69
50
50
69
51
51
71
51
58
71
51
51
70
50
49
70
51
50
71
51
51
69
50
50
70
51
51
51
51
51
51
50
51
70
51
51
50
50
50
49
72
72
72
72
72
72
72
72
72
54
55
55
52
52
70
50
51
71
51
50
71
51
51
73
73
73
115
115
115
115
115
115
115
115
115
115
115
115
72
71
71
71
65
70
72
71
72
71
71
71
71
71
71
72
72
72
71
71
71
72
72
71
61
71
66
72
72
70
71
70
72
70
68
71
72
67
71
71
59
72
58
72
59
59
72
59
59
115
115
115
115
115
115
115
115
115
115
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
51
71
52
52
71
52
72
72
72
71
71
70
115
115
115
114
114
113
113
70
51
51
56
56
56
56
56
56
56
56
56
51
51
70
50
50
69
51
51
50
69
49
69
49
72
72
72
72
72
72
72
68
68
68
68
67
67
68
67
68
68
67
67
67
67
67
73
73
73
72
72
72
73
73
73
73
68
68
68
67
67
68
67
66
67
67
67
66
66
67
66
68
68
68
72
73
73
73
73
73
73
73
73
56
56
56
56
56
56
56
56
56
56
56
56
56
50
56
56
56
73
73
73
73
73
56
56
56
51
71
51
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
71
71
71
102
102
101
111
111
111
102
101
102
111
111
111
101
101
102
102
111
111
111
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
70
51
51
51
51
51
71
71
71
58
59
72
59
59
72
72
59
59
72
59
59
72
59
59
59
59
72
59
59
72
72
59
72
72
72
72
72
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
111
111
111
115
115
115
68
68
68
102
101
102
101
101
115
115
115
115
115
115
115
115
115
115
115
115
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
71
71
71
71
115
115
115
115
115
115
106
105
106
105
105
106
105
106
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
101
99
98
100
98
100
98
98
101
99
99
99
100
100
98
99
101
99
99
105
106
105
105
106
105
70
51
51
71
51
51
71
51
50
69
51
51
51
71
51
51
49
50
70
50
50
50
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
72
72
72
72
72
72
114
111
115
115
115
115
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
69
59
72
72
72
72
72
72
72
72
72
72
72
72
111
111
111
69
72
72
72
72
73
73
72
73
73
72
69
50
50
71
51
50
73
73
72
73
72
73
72
73
72
73
73
73
73
73
73
71
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
71
72
51
51
51
72
72
72
73
73
73
73
72
72
72
72
72
73
73
73
73
72
111
111
111
111
111
111
109
69
69
69
111
111
111
62
61
68
51
52
52
52
34
34
34
34
34
34
111
111
111
111
111
111
111
111
89
111
111
111
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
115
